"90.7","Расходы на продажу",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.7.1","Расходы на продажи, не облагаемые ЕНВД",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.7.2","Расходы на продажи, облагаемые ЕНВД",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.8","Управленческие расходы",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.8.1","Управленческие расходы по видам деятельности, не облагаемым ЕНВД",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.8.2","Управленческие расходы по видам деятельности, облагаемым ЕНВД",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.9","Прибыль/убыток от продаж",0,0,0,1,1," "," "," "
91,"Прочие доходы и расходы",0,0,0,1,1," "," "," "
"91.1","Прочие доходы",0,0,0,0,1,"Прочие доходы и расходы"," "," "
"91.2","Прочие расходы",0,0,0,1,0,"Прочие доходы и расходы"," "," "
"91.9","Сальдо прочих доходов и расходов",0,0,0,1,1," "," "," "
94,"Недостачи и потери от порчи ценностей",0,0,0,1,0," "," "," "
96,"Резервы предстоящих расходов",0,0,0,0,1,"Резервы"," "," "
97,"Расходы будущих периодов",0,0,0,1,0,"Расх. буд. пер."," "," "
98,"Доходы будущих периодов",0,0,0,0,1," "," "," "
"98.1","Доходы, полученные в счет будущих периодов",0,0,0,0,1,"Дох. буд. пер.","Контрагенты","Договоры"
"98.2","Безвозмездные поступления",0,0,0,0,1," "," "," "
"98.2.1","Безвозмездные поступления основных средств",0,0,0,0,1,"Осн. средства"," "," "
"98.2.2","Безвозмездные поступления прочих активов",0,0,0,0,1," "," "," "
"98.3","Предстоящие поступления по недостачам, выявленным за прошлые годы",0,0,0,0,1,"Сотрудники"," "," "
"98.4","Разница между суммой, подлежащей взысканию с виновных лиц, и балансовой стоимостью по недостачам ценностей",0,0,0,0,1,"Сотрудники"," "," "
99,"Прибыли и убытки",0,0,0,1,1," "," "," "
"99.1","Прибыли и убытки",0,0,0,1,1,"Прибыли и убытки"," "," "
"99.2","Налог на прибыль",0,0,0,1,1," "," "," "
"99.2.1","Условный расход по налогу на прибыль",0,0,0,1,0," "," "," "
"99.2.2","Условный доход по налогу на прибыль",0,0,0,0,1," "," "," "
"99.2.3","Постоянное налоговое обязательство",0,0,0,1,0," "," "," "
1,"Арендованные основные средства",0,0,1,1,0,"Осн. средства","Контрагенты"," "
2,"Товарно-материальные ценности, принятые на ответственное хранение",0,1,1,1,0,"Контрагенты"," "," "
"002.1","Материалы, принятые на ответственное хранение",0,1,1,1,0,"Контрагенты","Материалы","Места хранения"
"002.2","Товары, принятые на ответственное хранение",0,1,1,1,0,"Контрагенты","Номенклатура","Места хранения"
"002.3","Продукция, принятая на ответственное хранение",0,1,1,1,0,"Контрагенты","Номенклатура","Места хранения"
3,"Материалы, принятые в переработку",0,1,1,1,0,"Контрагенты","Материалы","Места хранения"
4,"Товары, принятые на комиссию",0,1,1,1,0,"Номенклатура","Контрагенты","Договоры"
5,"Оборудование, принятое для монтажа",0,0,1,1,0,"Оборудование"," "," "
6,"Бланки строгой отчетности",0,1,1,1,0,"Бланки стр.отч.","Места хранения"," "
7,"Списанная в убыток задолженность неплатежеспособных дебиторов",0,0,1,1,0,"Контрагенты","Договоры"," "
8,"Обеспечения обязательств и платежей полученные",0,0,1,1,0,"Контрагенты","Договоры","Виды обеспечения обязательств"
9,"Обеспечения обязательств и платежей выданные",0,0,1,1,0,"Контрагенты","Договоры","Виды обеспечения обязательств"
10,"Износ основных средств",0,0,1,1,0,"Осн. средства"," "," "
11,"Основные средства, сданные в аренду",0,0,1,1,0,"Контрагенты","Осн. средства"," "
"ВАЛ","Авансы в иностранной валюте",1,0,1,1,1,"Контрагенты","Договоры"," "
"ВАЛ.60","Авансы поставщикам в валюте",1,0,1,1,0,"Контрагенты","Договоры"," "
"ВАЛ.62","Авансы покупателей в валюте",1,0,1,0,1,"Контрагенты","Договоры"," "
"ВР","Выполнение работ",0,0,1,1,0,"Контрагенты","Договоры"," "
"ВР.1","Выполнение работ (в рублях)",0,0,1,1,0,"Контрагенты","Договоры"," "
"ВР.11","Выполнение работ (в валюте)",1,0,1,1,0,"Контрагенты","Договоры"," "
"ДФЛ","Доходы физических лиц",0,0,1,0,1,"Сотрудники","Виды начислений (выплат)"," "
"ДФЛ.1","Доходы, относящиеся к деятельности, не облагаемой ЕНВД",0,0,1,0,1,"Сотрудники","Виды начислений (выплат)"," "
"ДФЛ.2","Доходы, относящиеся к деятельности, облагаемой ЕНВД",0,0,1,0,1,"Сотрудники","Виды начислений (выплат)"," "
"КВР","Корректировка временных разниц",0,0,1,1,1," "," "," "
"КВР.01","Основные средства",0,0,1,1,1,"Осн. средства"," "," "
"КВР.04","Нематериальные активы",0,0,1,1,1,"НМА и расходы на НИОКР"," "," "
"КВР.07","Оборудование к установке",0,0,1,1,1,"Оборудование"," "," "
"КВР.08","Внеоборотные активы",0,0,1,1,1,"Объекты внеобор.активов"," "," "
"КВР.10","Материалы",0,0,1,1,1,"Материалы"," "," "
"КВР.10.1","Материалы на складе",0,0,1,1,1,"Материалы"," "," "
"КВР.10.2","Специальная оснастка и специальная одежда в эксплуатации",0,0,1,1,1,"Материалы"," "," "
"КВР.20","Незавершенное производство",0,0,1,1,1,"Номенклатура","Затраты осн. произ-ва","Подразделения"
"КВР.21","Полуфабрикаты собственного производства",0,0,1,1,1,"Номенклатура"," "," "
"КВР.28","Брак в производстве",0,0,1,1,1,"Виды номенклатуры","Подразделения"," "
